품종,나이,산책시간(시간),체중,성별,중성화여부,색상
진도견,0,0.8,3.6,M,N,흰색
진도견,0,0.8,3.7,F,N,흰색
진도견,0,0.8,30,F,N,갈
진도견,0,0.8,4.7,F,N,흰색
진도견,0,0.8,5,F,N,황색
진도견,0,0.8,5.5,M,N,"검정색, 흰색"
진도견,0,0.8,16,F,U,흰색
진도견,0,0.8,16,M,U,갈색
진도견,0,0.8,7,F,N,"검정,갈색"
진도견,0,0.8,7.1,M,U,흰색
진도견,0,0.8,7.7,F,U,갈색
진도견,0,0.8,8.3,M,N,하양
차우차우,6,1,20,F,N,갈색
차우차우,5,1,24,F,U,연갈/흰
차우차우,4,1,23,M,N,갈색
차우차우,2,1,18,F,U,갈/흰
차우차우,0,0.8,21.7,M,U,갈색
차우차우,0,0.8,10,M,N,검갈색
차우차우,0,0.8,6,F,N,검갈색
차우차우,0,0.8,7,M,N,검갈색
차우차우,0,0.8,17,M,N,흰노랑
치와와,10,0.5,3,F,U,"옅은갈색,흰색"
치와와,10,0.5,3.7,M,N,갈색
치와와,10,0.5,3.9,F,U,검정
치와와,10,0.5,4.1,M,Y,갈색
치와와,9,0.5,3.9,M,Y,연갈색
치와와,9,0.5,4,F,U,백갈색
치와와,8,0.5,2,F,U,흰색
치와와,8,0.5,2,F,U,흰검정색
치와와,8,0.5,3.9,F,U,갈/흰
치와와,8,0.5,6.3,F,N,흑갈색
치와와,6,0.8,3,M,Y,백
치와와,6,0.8,5,M,N,흑갈백
치와와,5,0.8,2,M,U,갈색
치와와,5,0.8,2.1,F,U,베이지
치와와,5,0.8,2.5,M,N,갈색
치와와,5,0.8,2.72,F,N,검정/갈색
치와와,5,0.8,3.7,M,Y,갈색
치와와,5,0.8,4,M,N,크림색
치와와,4,0.8,1.5,F,U,연한 흰갈색
치와와,4,0.8,1.8,M,N,갈
치와와,4,0.8,2,F,Y,흑백
치와와,4,0.8,2.4,F,U,백색
치와와,4,0.8,2.5,F,U,갈
치와와,4,0.8,3.4,M,N,검갈색
치와와,4,0.8,3.5,M,Y,갈/흰
치와와,3,0.8,1.9,F,U,갈/흰
치와와,3,0.8,2,F,U,갈백
치와와,3,0.8,2.7,F,N,흑갈색
치와와,3,0.8,2.7,F,N,검정
치와와,3,0.8,3,F,U,흑백갈
치와와,3,0.8,3,M,Y,흑갈백
치와와,3,0.8,3,F,U,"검정,흰색,갈색"
치와와,3,0.8,3,F,U,갈색
치와와,3,0.8,3.5,F,U,백흑갈
치와와,3,0.8,3.8,M,N,황색
치와와,3,0.8,3.9,M,N,갈/검/흰
치와와,3,0.8,4,M,U,흑갈색
치와와,3,0.8,4,F,N,"백색, 갈색"
치와와,3,0.8,4.9,F,N,"흑색, 백색"
치와와,3,0.8,8.1,M,Y,갈색
치와와,3,0.8,9,M,N,흑갈
치와와,2,0.8,1.6,F,U,갈/흰
치와와,2,0.8,1.8,F,N,"흰, 검"
치와와,2,0.8,2.5,M,Y,초코탄
치와와,2,0.8,2.6,F,U,검/흰
치와와,2,0.8,3,F,U,흑갈
치와와,2,0.8,3.3,M,Y,검흰
치와와,2,0.8,3.42,F,U,흑백색
치와와,2,0.8,3.5,F,U,갈백
치와와,2,0.8,4,M,N,갈/진갈
치와와,2,0.8,4,M,N,백
치와와,2,0.8,4.2,F,U,검백
치와와,2,0.8,4.3,F,U,연브라운
치와와,2,0.8,5.7,F,N,검정색
치와와,2,0.8,6.54,M,Y,"흰색,검정,갈색"
치와와,1,0.8,2.3,M,N,"흰,갈색"
치와와,1,0.8,2.8,M,N,흰색/갈색
치와와,1,0.8,2.9,M,N,짙은갈색
치와와,1,0.8,3,F,U,백갈
치와와,1,0.8,3.1,M,N,흰/갈
치와와,1,0.8,3.3,M,Y,"흑색, 갈색, 백색"
치와와,1,0.8,3.6,M,Y,"검은색,흰색"
치와와,1,0.8,3.6,M,N,갈/흰
치와와,1,0.8,3.8,F,N,블랙탄
치와와,1,0.8,5.5,M,N,백갈
치와와,0,0.5,1.5,M,N,쵸코
치와와,0,0.5,1.7,M,N,흰갈색
치와와,0,0.5,1.8,M,N,갈/검/흰
치와와,0,0.5,2,M,N,갈
치와와,0,0.5,2.1,F,U,검/흰
치와와,0,0.5,2.3,F,U,갈/검/흰
치와와,0,0.5,2.5,M,N,쵸코
카네코르소,5,1,35,M,Y,검정
캐벌리어 킹 찰스 스파니엘,5,1,13,M,N,"흰색,갈색"
캐벌리어 킹 찰스 스파니엘,5,1,9,M,N,"갈색,흰색"
캐벌리어 킹 찰스 스파니엘,2,1,3.8,M,N,"갈색, 백색"
케인 코르소,2,1,40,M,N,검정색
케인 코르소,2,1,50,M,U,검정
코리아 트라이 하운드,3,1.5,20,M,N,"크림색, 흰색"
코리아 트라이 하운드,2,1.5,17,M,N,흰색
코카스파니엘,10,0.5,10,M,Y,크림
코카스파니엘,10,0.5,13,M,N,갈
코카스파니엘,9,0.5,12,M,Y,아이보리색
코카스파니엘,8,0.5,12.9,M,Y,"백색, 갈색"
코카스파니엘,8,0.5,5,Q,U,검은색
코카스파니엘,8,0.5,9.5,F,N,연갈색
코카스파니엘,7,1,11.5,M,N,크림색
코카스파니엘,6,1,14,M,Y,갈 백
코카스파니엘,6,1,9.5,F,U,황색
코카스파니엘,6,1,16.3,M,Y,갈색
코카스파니엘,5,1,10.4,M,N,갈색
코카스파니엘,5,1,11,M,N,아이보리색
코카스파니엘,5,1,9.6,M,N,연갈
코카스파니엘,4,1,6,F,N,갈색
코카스파니엘,4,1,7,F,U,백갈
코카스파니엘,4,1,8,M,U,"흰,검"
코카스파니엘,4,1,8.9,F,U,갈
코카스파니엘,3,1,14,F,U,갈색
코카스파니엘,3,1,7,F,N,검정색
코카스파니엘,2,1,10,M,Y,갈색
코카스파니엘,2,1,4,F,U,갈
콜리,2,1,25,M,N,갈백색
토이 푸들,12,0.5,4,M,Y,갈색
토이 푸들,2,1,2.4,F,U,갈색
티베탄 마스티프,3,0.8,40,M,N,갈/검
퍼그,13,0.5,9,M,Y,갈흑
퍼그,8,0.5,9.5,M,N,크림/검정
퍼그,5,0.8,12.5,F,N,연갈색
퍼그,4,0.8,7.5,M,N,갈/검
퍼그,3,0.8,6,M,Y,흑갈백
퍼그,3,0.8,9,M,Y,갈색
퍼그,2,0.8,10,M,N,갈색
퍼그,2,0.8,10,M,Y,"갈색, 검은색"
퍼그,2,0.8,10,M,N,갈흑
퍼그,2,0.8,8.6,M,Y,검정
퍼그,2,0.8,9,M,Y,크림색
페키니즈,6,1,5,F,N,흰색
페키니즈,5,1,6.9,M,N,흰색
페키니즈,4,1,4,F,U,백
페키니즈,3,1,5.5,M,U,흰갈색
페키니즈,2,1,5,F,U,흰색
포메라니안,14,0.5,2.9,F,U,흰색
포메라니안,13,0.5,2.3,M,N,"연갈색, 백색"
포메라니안,12,0.5,1.5,F,U,흰색
포메라니안,12,0.5,3.8,F,U,검정
포메라니안,12,0.5,4,M,Y,갈백
포메라니안,12,0.5,4,F,N,흰색
포메라니안,12,0.5,6,M,Y,갈색
포메라니안,11,0.5,3.4,F,N,흰갈
포메라니안,10,0.5,1.5,F,N,흰색
포메라니안,10,0.5,2,F,N,흰색
포메라니안,10,0.5,2.5,M,N,백
포메라니안,10,0.5,2.5,M,N,백
포메라니안,10,0.5,2.5,F,U,백
포메라니안,10,0.5,2.7,M,N,갈색
포메라니안,10,0.5,4,M,Y,흰색
포메라니안,10,0.5,4,F,U,흰색
포메라니안,9,0.5,4,F,U,갈색
포메라니안,9,0.5,5.2,F,N,흰색
포메라니안,8,0.5,2,M,N,흰색
포메라니안,8,0.5,2.5,M,N,검정색 갈색
포메라니안,8,0.5,2.7,F,U,흰
포메라니안,8,0.5,2.8,F,U,흰
포메라니안,8,0.5,3,F,U,흰색
포메라니안,8,0.5,4,F,N,흰색
포메라니안,8,0.5,6.7,M,Y,흰색
포메라니안,7,1,2,M,N,황색
포메라니안,7,1,2.3,M,U,브라운
포메라니안,7,1,2.5,F,U,흰색
포메라니안,7,1,2.9,F,U,갈색
포메라니안,7,1,3.2,F,N,갈색
포메라니안,7,1,3.2,M,N,흰
포메라니안,7,1,3.5,M,N,백
포메라니안,7,1,4,M,N,갈백
포메라니안,7,1,5,M,N,"백,갈색"
포메라니안,7,1,5,M,U,흰색
포메라니안,7,1,7.2,M,Y,아이보리색
포메라니안,6,1,1.5,M,N,흰색
포메라니안,6,1,2,F,N,갈색
포메라니안,6,1,2.5,F,U,흰/갈
포메라니안,6,1,3,F,N,흰색
포메라니안,6,1,3,F,U,검정색
포메라니안,6,1,3.1,F,N,흰색
포메라니안,6,1,3.3,M,Y,흰색
포메라니안,6,1,3.4,F,Y,흰
포메라니안,6,1,3.5,F,U,베이지색
포메라니안,6,1,3.8,F,U,흰
포메라니안,6,1,4,F,U,흰검회색
포메라니안,6,1,4,M,N,흑갈백
포메라니안,6,1,4,M,Y,흰
포메라니안,6,1,4.1,M,N,갈/검/흰
포메라니안,5,1,1.5,F,U,흰색
포메라니안,5,1,1.7,M,N,흰색
포메라니안,5,1,2,F,U,갈/흰
포메라니안,5,1,2.8,F,N,흰색
포메라니안,5,1,3,F,U,백
포메라니안,5,1,3.3,M,N,갈/검/흰
포메라니안,5,1,3.38,M,Y,갈색
포메라니안,5,1,3.5,M,N,검정
포메라니안,5,1,3.5,M,N,검갈
포메라니안,5,1,4,M,U,흰색
포메라니안,5,1,4,M,U,흰색
포메라니안,5,1,4.1,M,Y,"갈색, 흑색"
포메라니안,5,1,4.1,M,Y,백색
포메라니안,5,1,4.4,M,Y,연갈색
포메라니안,5,1,4.4,M,Y,갈/흰/검
포메라니안,5,1,4.5,M,N,갈/흰
포메라니안,5,1,4.52,M,N,"흰,크림"
포메라니안,5,1,4.8,F,U,연갈색
포메라니안,5,1,5,M,N,갈백색
포메라니안,5,1,5.5,M,N,갈/흰
포메라니안,5,1,6.5,M,Y,황색
포메라니안,5,1,6.6,M,Y,흰
포메라니안,5,1,7,M,Y,갈/검
포메라니안,5,1,7.6,M,Y,갈색
포메라니안,4,1,1.8,M,N,흰색
포메라니안,4,1,2,M,N,흰색
포메라니안,4,1,2.4,M,N,흰색
포메라니안,4,1,2.5,F,U,검정
포메라니안,4,1,3,F,N,세이블 오렌지
포메라니안,4,1,3,M,N,백
포메라니안,4,1,3,F,U,흰갈색
포메라니안,4,1,3.5,F,Y,갈색
포메라니안,4,1,4,M,N,검정 갈색
포메라니안,4,1,4.2,F,N,갈색
포메라니안,4,1,4.2,M,N,크림색
포메라니안,4,1,4.2,M,N,크림색
포메라니안,4,1,4.3,M,N,갈/흰
포메라니안,4,1,4.3,M,N,흰색
포메라니안,4,1,5,M,N,검/흰
포메라니안,4,1,5,M,N,"갈색,흰색"
포메라니안,4,1,5.6,M,Y,검/흰
포메라니안,4,1,8,M,Y,갈색
포메라니안,3,1,2.4,M,U,흰
포메라니안,3,1,2.75,M,N,흰색
포메라니안,3,1,2.9,M,U,갈색
포메라니안,3,1,3.4,F,U,갈
포메라니안,3,1,3.5,F,U,갈색
포메라니안,3,1,3.7,F,U,흰색
포메라니안,3,1,3.7,M,N,백색 청색
포메라니안,3,1,4,F,U,백
포메라니안,3,1,4,M,N,갈/흰
포메라니안,3,1,4,M,N,백갈
포메라니안,3,1,4.1,M,Y,연갈색
포메라니안,3,1,4.1,F,U,갈색
포메라니안,3,1,4.5,M,Y,갈색
포메라니안,3,1,4.58,F,U,브라운
포메라니안,3,1,4.7,M,N,검정색
포메라니안,3,1,4.9,F,U,흰/갈
포메라니안,3,1,5.2,M,N,아이보리
포메라니안,3,1,5.3,M,N,갈
포메라니안,3,1,5.3,M,Y,갈
포메라니안,3,1,8.7,M,N,흑갈
포메라니안,2,1,2,F,U,갈색
포메라니안,2,1,2.3,M,N,흰색
포메라니안,2,1,2.49,M,Y,갈색
포메라니안,2,1,2.8,M,N,베이지
포메라니안,2,1,3,M,N,갈색
포메라니안,2,1,3.5,M,N,백
포메라니안,2,1,3.6,M,N,흰
포메라니안,2,1,4,F,U,흰색
포메라니안,2,1,4.23,F,N,옅은 갈색
포메라니안,2,1,4.3,F,N,갈색
포메라니안,2,1,4.7,M,N,크림
포메라니안,2,1,5,F,Y,흰
포메라니안,2,1,5.04,M,N,삼색
포메라니안,2,1,5.5,M,N,검정
포메라니안,2,1,6,M,Y,흰갈
포메라니안,2,1,6,F,U,흰색
포메라니안,2,1,6.8,F,U,검/흰
포메라니안,1,1,2.3,M,Y,흰색
포메라니안,1,1,2.4,M,N,흰색
포메라니안,1,1,3,M,N,갈색
포메라니안,1,1,3,F,U,갈백
포메라니안,1,1,3,M,U,갈색
포메라니안,1,1,3.5,M,Y,갈백
포메라니안,1,1,3.69,F,Y,갈색
포메라니안,1,1,4,F,U,흰색
포메라니안,1,1,4,M,N,백갈
포메라니안,1,1,4,F,N,백갈
포메라니안,1,1,4,M,N,"검은색,갈색"
포메라니안,1,1,4,M,N,황색
포메라니안,1,1,4,M,U,옅은황색
포메라니안,1,1,4.5,F,U,흰/갈
포메라니안,1,1,4.52,M,N,연갈색
포메라니안,1,1,5,M,N,백색
포메라니안,1,1,5,F,U,백
포메라니안,1,1,5,M,N,옅은 갈색
포메라니안,1,1,5,M,Y,갈/흰
포메라니안,0,0.5,0.5,Q,N,검정색
포메라니안,0,0.5,0.5,Q,N,흰색
포메라니안,0,0.5,0.6,F,N,백색
포메라니안,0,0.5,0.6,F,N,호피무늬
포메라니안,0,0.5,0.6,M,N,갈백색
포메라니안,0,0.5,0.6,M,N,갈색
포메라니안,0,0.5,0.68,M,N,흰색
포메라니안,0,0.5,0.7,Q,N,흰색
포메라니안,0,0.5,0.7,Q,N,흰색
포메라니안,0,0.5,0.7,F,U,갈/흰
포메라니안,0,0.5,0.7,F,N,흑갈색
포메라니안,0,0.5,0.7,F,N,흑백갈
포메라니안,0,0.5,0.7,M,N,검정
포메라니안,0,0.5,0.8,F,N,흑색
포메라니안,0,0.5,2.1,M,N,아이보리
포메라니안,0,0.5,2.5,F,U,갈백흑
포메라니안,0,0.5,3,F,U,백
포메라니안,0,0.5,3,F,U,갈백
포메라니안,0,0.5,3.14,M,N,갈색
포인터,5,1.5,20,M,N,갈/흰
포인터,5,1.5,26,M,N,"검정,흰색"
포인터,4,1.5,23.5,M,N,흑갈색
포인터,4,1.5,26.9,M,N,초코색.흰색
포인터,4,1.5,14,M,N,백갈
포인터,3,1.5,20,M,U,"갈색,흰색"
포인터,3,1.5,20,M,N,"흰색, 갈색"
포인터,3,1.5,13,M,U,흰색&갈색
포인터,3,1.5,14.5,F,N,쵸코/하양
포인터,3,1.5,16,M,U,검정
포인터,3,1.5,19,M,U,갈/흰
포인터,2,1.5,20,F,N,흰색에검정
포인터,2,1.5,12,F,U,갈색
포인터,2,1.5,15,F,U,흑백색
포인터,2,1.5,16,M,N,갈백색
포인터,1,1.5,12,F,U,"갈색, 흰색"
포인터,1,1.5,14,F,U,흰색.갈색
포인터,1,1.5,16,F,U,갈/흰
포인터,1,1.5,17,M,N,갈/흰
포인터,0,0.8,6.7,F,U,흰갈
폼피츠,6,1,7.1,M,Y,백색
폼피츠,5,1,7.2,F,U,백색
폼피츠,3,1,5.4,F,U,백색
폼피츠,3,1,6.4,M,N,백색
폼피츠,3,1,6.44,M,N,백색
푸들,16,0.5,4,M,N,백
푸들,15,0.5,9,F,U,갈색
푸들,13,0.5,3,F,N,갈색
푸들,13,0.5,3.2,M,Y,갈색
푸들,13,0.5,4.3,F,U,갈색
푸들,13,0.5,6,M,Y,흑
푸들,12,0.5,3.2,M,N,갈색
푸들,12,0.5,4,M,Y,갈
푸들,12,0.5,5,F,N,갈색
푸들,12,0.5,6,M,U,브라운
푸들,11,0.5,4.8,F,N,흰색
푸들,10,0.5,2,M,N,흰색
푸들,10,0.5,2,F,U,검정
푸들,10,0.5,2.6,F,U,갈/흰
푸들,10,0.5,3.3,M,Y,갈
푸들,10,0.5,4.2,M,N,갈색
푸들,10,0.5,4.25,F,U,갈색
푸들,10,0.5,4.3,F,U,검/갈
푸들,10,0.5,4.8,M,Y,갈색
푸들,10,0.5,5,Q,U,갈
푸들,10,0.5,5,M,Y,갈
푸들,10,0.5,5.94,F,N,갈색
푸들,10,0.5,6,M,Y,갈
푸들,9,0.5,11.5,M,Y,갈색
푸들,9,0.5,4,M,Y,갈색
푸들,9,0.5,5,M,U,검정
푸들,9,0.5,5.6,F,U,갈
푸들,9,0.5,7.5,M,Y,흰색
푸들,9,0.5,7.6,M,Y,갈색
푸들,8,0.5,2.5,F,U,갈
푸들,8,0.5,3,F,N,회색
푸들,8,0.5,10,M,U,갈색
푸들,8,0.5,3.5,F,U,갈
푸들,8,0.5,3.6,M,Y,갈색
푸들,8,0.5,4,F,U,흑
푸들,8,0.5,4,M,Y,갈
푸들,8,0.5,4,M,Y,갈
푸들,8,0.5,4.5,F,U,갈
푸들,8,0.5,4.5,M,Y,초코색
푸들,8,0.5,4.8,F,U,갈
푸들,8,0.5,5,M,N,갈색
푸들,8,0.5,5.1,M,Y,갈색
푸들,8,0.5,5.14,M,N,갈색
푸들,8,0.5,5.8,F,U,갈색
푸들,8,0.5,5.8,F,U,검정
푸들,8,0.5,5.9,F,U,갈색
푸들,8,0.5,6,M,Y,갈
푸들,8,0.5,6.7,F,N,검정
푸들,8,0.5,6.8,M,U,아이보리
푸들,8,0.5,8.6,M,Y,흰색
푸들,8,0.5,8.8,M,U,갈색
푸들,7,1,2.5,M,N,백색
푸들,7,1,2.6,F,N,흑갈색
푸들,7,1,2.7,F,U,갈색
푸들,7,1,3.1,F,Y,검정색
푸들,7,1,3.5,M,N,갈색
푸들,7,1,3.5,M,Y,크림색
푸들,7,1,3.8,M,Y,검
푸들,7,1,3.8,M,N,검갈
푸들,7,1,4,F,U,갈
푸들,7,1,4.4,M,N,회색
푸들,7,1,4.5,M,N,갈색
푸들,7,1,5,F,U,갈색
푸들,7,1,5,F,U,갈색
푸들,7,1,5,F,Y,갈색
푸들,7,1,5.2,F,N,흰색
푸들,7,1,5.5,M,U,갈색
푸들,7,1,5.7,M,Y,검정
푸들,7,1,5.8,M,Y,흑갈색
푸들,7,1,7,M,Y,회갈색
푸들,7,1,7.3,M,N,갈
푸들,7,1,9.1,M,N,검정
푸들,7,1,9.6,M,Y,검정
푸들,6,1,1.9,F,U,회/갈
푸들,6,1,3,F,U,크림색
푸들,6,1,3,F,U,갈
푸들,6,1,3,M,Y,갈
푸들,6,1,3.1,F,U,갈색
푸들,6,1,3.4,F,U,갈
푸들,6,1,3.7,M,N,갈
푸들,6,1,3.7,M,Y,갈색
푸들,6,1,3.9,M,N,갈
푸들,6,1,4,M,Y,흑
푸들,6,1,4,M,Y,갈
푸들,6,1,4.2,M,Y,흰색
푸들,6,1,4.3,M,N,갈색
푸들,6,1,4.8,F,U,연갈
푸들,6,1,4.9,M,Y,갈
푸들,6,1,5,M,U,베이지색
푸들,6,1,5,M,N,갈
푸들,6,1,5.5,M,N,갈색
푸들,6,1,6,M,N,검정색
푸들,6,1,6,M,Y,갈
푸들,6,1,6.3,M,N,검정색
푸들,6,1,7,M,Y,갈
푸들,6,1,7.6,M,N,갈색
푸들,6,1,9.3,M,Y,갈색
푸들,5,1,2.8,F,N,흰색
푸들,5,1,2.9,M,Y,연갈색
푸들,5,1,3,F,U,갈
푸들,5,1,3.2,F,U,갈색
푸들,5,1,3.5,F,U,갈
푸들,5,1,3.5,F,U,황색
푸들,5,1,3.6,M,N,갈
푸들,5,1,3.6,F,N,연갈색
푸들,5,1,3.7,F,N,갈색
푸들,5,1,3.7,M,U,크림색
푸들,5,1,4,M,Y,회색
푸들,5,1,4,F,U,갈색
푸들,5,1,4,F,N,갈색
푸들,5,1,4,F,U,갈
푸들,5,1,4.08,M,Y,갈
푸들,5,1,4.1,M,Y,흰색
푸들,5,1,4.16,F,U,백색
푸들,5,1,4.2,M,N,베이지색
푸들,5,1,4.5,M,N,흰색
푸들,5,1,4.5,F,U,갈색
푸들,5,1,4.6,M,Y,갈
푸들,5,1,4.8,M,Y,브라운
푸들,5,1,4.9,M,Y,검/흰
푸들,5,1,5,F,U,백
푸들,5,1,5,M,U,갈색
푸들,5,1,5,M,Y,백
푸들,5,1,5,M,U,갈색
푸들,5,1,5,F,N,갈색
푸들,5,1,5.1,M,N,갈색
푸들,5,1,5.1,F,U,검
푸들,5,1,5.2,F,U,갈색
푸들,5,1,6,F,U,연한 갈색
푸들,5,1,6.1,M,N,갈
푸들,5,1,6.5,M,Y,황색
푸들,5,1,6.8,M,Y,갈색
푸들,5,1,7,M,N,갈색
푸들,5,1,7.5,F,N,검정색
푸들,4,1,2,M,Y,갈
푸들,4,1,2.5,F,N,갈색
푸들,4,1,3,M,N,갈색
푸들,4,1,3,F,U,갈
푸들,4,1,3,M,Y,백
푸들,4,1,3,F,U,갈
푸들,4,1,3.4,M,N,갈색
푸들,4,1,10,M,N,갈
푸들,4,1,3.5,M,Y,갈
푸들,4,1,3.6,M,Y,흑색
푸들,4,1,4,F,U,갈
푸들,4,1,4.35,F,N,크림
푸들,4,1,5,M,U,갈색
푸들,4,1,5,M,Y,회백
푸들,4,1,5.3,F,U,갈색
푸들,4,1,5.3,M,N,흰색
푸들,4,1,5.4,M,N,갈색
푸들,4,1,5.5,F,U,갈
푸들,4,1,5.9,M,N,검정
푸들,4,1,6,F,N,갈색
푸들,4,1,6.3,M,N,갈색
푸들,4,1,6.5,M,N,갈색
푸들,4,1,6.5,M,N,갈
푸들,4,1,6.6,M,Y,갈
푸들,4,1,6.7,F,U,갈
푸들,4,1,6.73,M,Y,초콜릿
푸들,4,1,6.78,M,Y,브라운
푸들,4,1,6.8,M,N,갈
푸들,4,1,7.2,M,Y,갈색
푸들,4,1,7.5,F,U,갈색
푸들,4,1,8,M,Y,갈색
푸들,4,1,8.5,F,U,갈색
푸들,4,1,9,M,Y,크림색
푸들,3,1,1.5,M,Y,검정
푸들,3,1,2.5,M,N,연갈/진갈
푸들,3,1,3,F,U,갈색
푸들,3,1,3,F,U,갈
푸들,3,1,3,M,N,갈
푸들,3,1,3,M,U,흰색
푸들,3,1,3,M,N,흑색
푸들,3,1,3,F,U,갈
푸들,3,1,3,M,U,회색
푸들,3,1,3,M,N,흰색
푸들,3,1,3.12,F,N,검정
푸들,3,1,3.2,F,U,검정색
푸들,3,1,10,M,U,흰색
푸들,3,1,10,M,N,회
푸들,3,1,3.48,F,N,흰색
푸들,3,1,3.5,M,Y,갈
푸들,3,1,3.5,M,N,갈
푸들,3,1,3.5,M,N,흰색
푸들,3,1,3.6,F,N,크림
푸들,3,1,3.8,F,N,크림색
푸들,3,1,3.8,F,N,흰색
푸들,3,1,3.9,M,Y,연갈색
푸들,3,1,4,F,U,갈색
푸들,3,1,4,M,N,갈색
푸들,3,1,4,F,U,갈색
푸들,3,1,4,F,U,갈
푸들,3,1,4,M,Y,갈
푸들,3,1,4,F,N,검정
푸들,3,1,4.1,F,U,갈색
푸들,3,1,4.5,F,U,흰색
푸들,3,1,4.7,F,U,황색
푸들,3,1,5,F,N,검정
푸들,3,1,5,M,U,베이지
푸들,3,1,5,M,N,흰/회
푸들,3,1,5,M,Y,흰
푸들,3,1,5.2,M,N,갈색
푸들,3,1,5.5,M,Y,갈색
푸들,3,1,5.8,M,Y,갈색
푸들,3,1,6,M,N,황색
푸들,3,1,6,F,U,흰색
푸들,3,1,6,M,N,옅은갈색
푸들,3,1,6,M,Y,검정
푸들,3,1,6,M,Y,갈색
푸들,3,1,6,M,Y,갈색
푸들,3,1,6,M,Y,검정
푸들,3,1,6.31,M,Y,갈색
푸들,3,1,7.2,M,Y,갈색
푸들,2,1,2.7,M,N,갈색
푸들,2,1,2.9,F,U,아이보리
푸들,2,1,3,F,U,갈
푸들,2,1,3,F,U,아이보리
푸들,2,1,3.2,F,U,검정색
푸들,2,1,3.45,F,U,갈색
푸들,2,1,3.5,M,Y,"연갈,흰"
푸들,2,1,3.6,F,N,흰색
푸들,2,1,3.9,F,U,흰갈색
푸들,2,1,3.92,F,N,옅은 갈색
푸들,2,1,4,M,Y,갈
푸들,2,1,4,F,U,갈색
푸들,2,1,4,F,U,흰회색
푸들,2,1,4,M,N,크림색
푸들,2,1,4,M,N,갈백
푸들,2,1,4,F,N,검정
푸들,2,1,4.3,M,Y,회색
푸들,2,1,4.5,F,N,갈색
푸들,2,1,4.5,M,Y,검정
푸들,2,1,4.5,F,Y,갈색
푸들,2,1,4.7,F,U,회
푸들,2,1,4.8,M,Y,갈색
푸들,2,1,4.8,M,N,갈색
푸들,2,1,4.9,M,N,갈
푸들,2,1,5,M,U,회색
푸들,2,1,5,M,U,갈색
푸들,2,1,5,F,N,검정색
푸들,2,1,5.12,M,Y,갈색
푸들,2,1,5.26,M,N,옅은 갈색/검정
푸들,2,1,5.3,M,N,흰/검
푸들,2,1,5.5,M,N,갈색
푸들,2,1,5.5,M,N,갈색
푸들,2,1,5.64,M,N,하양
푸들,2,1,5.8,M,Y,갈색
푸들,2,1,5.8,M,N,갈
푸들,2,1,6,M,Y,갈색
푸들,2,1,6,F,U,검정
푸들,2,1,6,M,Y,갈색
푸들,2,1,7,M,N,검정색
푸들,2,1,7,M,U,흰색
푸들,2,1,7,M,N,갈색
푸들,2,1,7.4,M,Y,갈색
푸들,2,1,7.5,M,Y,갈색
푸들,2,1,7.6,M,Y,갈색
푸들,2,1,7.9,M,Y,갈색
푸들,2,1,8.2,M,N,검정
푸들,1,1,0.1,M,N,갈색
푸들,1,1,2,M,U,흰색
푸들,1,1,2.4,F,U,갈
푸들,1,1,3,F,U,검정
푸들,1,1,3,F,U,흑
푸들,1,1,3.4,F,N,크림
푸들,1,1,3.8,F,U,갈
푸들,1,1,4,M,N,갈
푸들,1,1,4,M,Y,백
푸들,1,1,4.2,M,Y,"검, 흰"
푸들,1,1,13,M,N,흰색
푸들,1,1,4.5,M,N,흰/갈
푸들,1,1,4.6,M,N,갈
푸들,1,1,5,M,N,갈
푸들,1,1,5.6,M,N,갈
푸들,1,1,6.4,M,N,갈
푸들,1,1,6.9,M,N,갈
푸들,1,1,7,M,N,실버
푸들,1,1,8.9,M,U,아이보리
푸들,0,0.8,0.04,F,N,흰색
푸들,0,0.8,0.1,F,U,흰
푸들,0,0.8,0.1,M,N,흰
푸들,0,0.8,0.1,F,U,흰
푸들,0,0.8,0.1,M,N,흰
푸들,0,0.8,0.2,F,N,하양
푸들,0,0.8,0.2,F,N,하양
푸들,0,0.8,0.3,F,N,하양
푸들,0,0.8,0.3,F,N,검정
푸들,0,0.8,0.5,M,N,갈색
푸들,0,0.8,1.5,F,N,흰색
푸들,0,0.8,1.8,F,N,크림
푸들,0,0.8,2,Q,U,갈색
푸들,0,0.8,2.5,F,N,갈색
푸들,0,0.8,2.6,M,N,갈/흰
푸들,0,0.8,2.92,F,U,갈색
푸들,0,0.8,3,F,U,백
푸들,0,0.8,3.7,M,N,갈색
푸들,0,0.8,3.9,F,N,갈색
푸들,0,0.8,3.9,M,N,갈색
푸들,0,0.8,3.96,F,N,크림
푸들,0,0.8,4.9,M,N,흰
푸들,0,0.8,5.3,M,Y,갈색
풍산견,14,0.5,20,M,N,크림색
풍산견,5,1,20,M,N,흰색
풍산견,5,1,25,F,N,황색
풍산견,5,1,27,F,N,흰색
풍산견,5,1,30,M,Y,흰색
풍산견,5,1,30,M,N,흰색
풍산견,4,1,20,M,N,"황색, 흰색"
풍산견,3,1,20,F,N,흰색
풍산견,3,1,22,M,N,백색
풍산견,3,1,25,M,N,황색
풍산견,3,1,30,F,N,흰색
풍산견,3,1,19,F,N,호반색
풍산견,2,1,23,F,N,크림색
풍산견,2,1,23.1,M,N,백색
풍산견,2,1,18,F,N,크림색
풍산견,1,1,3.1,F,N,흰색
